time,saves,active_labels,active_pages,active_ip16,bytes_written,deletes,probes
2026-05-17 05:00:00+00:00,0,0,0,0,0,0,3
2026-05-17 06:00:00+00:00,0,0,0,0,0,0,0
2026-05-17 07:00:00+00:00,0,0,0,0,0,0,0
2026-05-17 08:00:00+00:00,0,0,0,0,0,0,0
2026-05-17 09:00:00+00:00,0,0,0,0,0,0,0
2026-05-17 10:00:00+00:00,0,0,0,0,0,0,0
2026-05-17 11:00:00+00:00,0,0,0,0,0,0,0
2026-05-17 12:00:00+00:00,0,0,0,0,0,0,0
2026-05-17 13:00:00+00:00,0,0,0,0,0,0,0
2026-05-17 14:00:00+00:00,0,0,0,0,0,0,0
2026-05-17 15:00:00+00:00,0,0,0,0,0,0,0
2026-05-17 16:00:00+00:00,0,0,0,0,0,0,0
2026-05-17 17:00:00+00:00,0,0,0,0,0,0,0
2026-05-17 18:00:00+00:00,0,0,0,0,0,0,0
2026-05-17 19:00:00+00:00,0,0,0,0,0,0,0
2026-05-17 20:00:00+00:00,0,0,0,0,0,0,0
2026-05-17 21:00:00+00:00,0,0,0,0,0,0,0
2026-05-17 22:00:00+00:00,0,0,0,0,0,0,0
2026-05-17 23:00:00+00:00,0,0,0,0,0,0,0
2026-05-18 00:00:00+00:00,0,0,0,0,0,0,0
2026-05-18 01:00:00+00:00,0,0,0,0,0,0,0
2026-05-18 02:00:00+00:00,0,0,0,0,0,0,0
2026-05-18 03:00:00+00:00,0,0,0,0,0,0,0
2026-05-18 04:00:00+00:00,0,0,0,0,0,0,0
2026-05-18 05:00:00+00:00,0,0,0,0,0,0,0
2026-05-18 06:00:00+00:00,0,0,0,0,0,0,0
2026-05-18 07:00:00+00:00,0,0,0,0,0,0,0
2026-05-18 08:00:00+00:00,0,0,0,0,0,0,0
2026-05-18 09:00:00+00:00,0,0,0,0,0,0,0
2026-05-18 10:00:00+00:00,0,0,0,0,0,0,0
2026-05-18 11:00:00+00:00,0,0,0,0,0,0,0
2026-05-18 12:00:00+00:00,0,0,0,0,0,0,0
2026-05-18 13:00:00+00:00,0,0,0,0,0,0,0
2026-05-18 14:00:00+00:00,0,0,0,0,0,0,0
2026-05-18 15:00:00+00:00,0,0,0,0,0,0,0
2026-05-18 16:00:00+00:00,0,0,0,0,0,0,0
2026-05-18 17:00:00+00:00,0,0,0,0,0,0,0
2026-05-18 18:00:00+00:00,0,0,0,0,0,0,0
2026-05-18 19:00:00+00:00,0,0,0,0,0,0,0
2026-05-18 20:00:00+00:00,0,0,0,0,0,0,0
2026-05-18 21:00:00+00:00,0,0,0,0,0,0,0
2026-05-18 22:00:00+00:00,0,0,0,0,0,0,0
2026-05-18 23:00:00+00:00,0,0,0,0,0,0,0
2026-05-19 00:00:00+00:00,0,0,0,0,0,0,0
2026-05-19 01:00:00+00:00,0,0,0,0,0,0,0
2026-05-19 02:00:00+00:00,0,0,0,0,0,0,0
2026-05-19 03:00:00+00:00,0,0,0,0,0,0,0
2026-05-19 04:00:00+00:00,0,0,0,0,0,0,0
2026-05-19 05:00:00+00:00,0,0,0,0,0,0,0
2026-05-19 06:00:00+00:00,0,0,0,0,0,0,0
2026-05-19 07:00:00+00:00,0,0,0,0,0,0,0
2026-05-19 08:00:00+00:00,0,0,0,0,0,0,0
2026-05-19 09:00:00+00:00,0,0,0,0,0,0,0
2026-05-19 10:00:00+00:00,0,0,0,0,0,0,0
2026-05-19 11:00:00+00:00,0,0,0,0,0,0,0
2026-05-19 12:00:00+00:00,0,0,0,0,0,0,0
2026-05-19 13:00:00+00:00,0,0,0,0,0,0,0
2026-05-19 14:00:00+00:00,0,0,0,0,0,0,0
2026-05-19 15:00:00+00:00,0,0,0,0,0,0,0
2026-05-19 16:00:00+00:00,0,0,0,0,0,0,0
2026-05-19 17:00:00+00:00,0,0,0,0,0,0,0
2026-05-19 18:00:00+00:00,0,0,0,0,0,0,0
2026-05-19 19:00:00+00:00,0,0,0,0,0,0,0
2026-05-19 20:00:00+00:00,0,0,0,0,0,0,0
2026-05-19 21:00:00+00:00,0,0,0,0,0,0,0
2026-05-19 22:00:00+00:00,0,0,0,0,0,0,0
2026-05-19 23:00:00+00:00,0,0,0,0,0,0,0
2026-05-20 00:00:00+00:00,0,0,0,0,0,0,0
2026-05-20 01:00:00+00:00,0,0,0,0,0,0,0
2026-05-20 02:00:00+00:00,0,0,0,0,0,0,0
2026-05-20 03:00:00+00:00,0,0,0,0,0,0,0
2026-05-20 04:00:00+00:00,0,0,0,0,0,0,0
2026-05-20 05:00:00+00:00,0,0,0,0,0,0,0
2026-05-20 06:00:00+00:00,0,0,0,0,0,0,0
2026-05-20 07:00:00+00:00,0,0,0,0,0,0,0
2026-05-20 08:00:00+00:00,0,0,0,0,0,0,0
2026-05-20 09:00:00+00:00,0,0,0,0,0,0,0
2026-05-20 10:00:00+00:00,0,0,0,0,0,0,0
2026-05-20 11:00:00+00:00,0,0,0,0,0,0,0
2026-05-20 12:00:00+00:00,0,0,0,0,0,0,0
2026-05-20 13:00:00+00:00,0,0,0,0,0,0,0
2026-05-20 14:00:00+00:00,0,0,0,0,0,0,0
2026-05-20 15:00:00+00:00,0,0,0,0,0,0,0
2026-05-20 16:00:00+00:00,0,0,0,0,0,0,0
2026-05-20 17:00:00+00:00,0,0,0,0,0,0,0
2026-05-20 18:00:00+00:00,0,0,0,0,0,0,0
2026-05-20 19:00:00+00:00,0,0,0,0,0,0,0
2026-05-20 20:00:00+00:00,0,0,0,0,0,0,0
2026-05-20 21:00:00+00:00,0,0,0,0,0,0,0
2026-05-20 22:00:00+00:00,0,0,0,0,0,0,0
2026-05-20 23:00:00+00:00,0,0,0,0,0,0,0
2026-05-21 00:00:00+00:00,0,0,0,0,0,0,0
2026-05-21 01:00:00+00:00,0,0,0,0,0,0,0
2026-05-21 02:00:00+00:00,0,0,0,0,0,0,0
2026-05-21 03:00:00+00:00,0,0,0,0,0,0,0
2026-05-21 04:00:00+00:00,0,0,0,0,0,0,0
2026-05-21 05:00:00+00:00,0,0,0,0,0,0,0
2026-05-21 06:00:00+00:00,0,0,0,0,0,0,0
2026-05-21 07:00:00+00:00,0,0,0,0,0,0,0
2026-05-21 08:00:00+00:00,0,0,0,0,0,0,0
2026-05-21 09:00:00+00:00,0,0,0,0,0,0,0
2026-05-21 10:00:00+00:00,0,0,0,0,0,0,0
2026-05-21 11:00:00+00:00,0,0,0,0,0,0,0
2026-05-21 12:00:00+00:00,0,0,0,0,0,0,0
2026-05-21 13:00:00+00:00,0,0,0,0,0,0,0
2026-05-21 14:00:00+00:00,0,0,0,0,0,0,0
2026-05-21 15:00:00+00:00,0,0,0,0,0,0,0
2026-05-21 16:00:00+00:00,0,0,0,0,0,0,0
2026-05-21 17:00:00+00:00,0,0,0,0,0,0,0
2026-05-21 18:00:00+00:00,0,0,0,0,0,0,0
2026-05-21 19:00:00+00:00,0,0,0,0,0,0,0
2026-05-21 20:00:00+00:00,0,0,0,0,0,0,0
2026-05-21 21:00:00+00:00,0,0,0,0,0,0,0
2026-05-21 22:00:00+00:00,0,0,0,0,0,0,0
2026-05-21 23:00:00+00:00,0,0,0,0,0,0,0
2026-05-22 00:00:00+00:00,0,0,0,0,0,0,0
2026-05-22 01:00:00+00:00,0,0,0,0,0,0,0
2026-05-22 02:00:00+00:00,0,0,0,0,0,0,0
2026-05-22 03:00:00+00:00,0,0,0,0,0,0,0
2026-05-22 04:00:00+00:00,0,0,0,0,0,0,0
2026-05-22 05:00:00+00:00,0,0,0,0,0,0,0
2026-05-22 06:00:00+00:00,0,0,0,0,0,0,0
2026-05-22 07:00:00+00:00,0,0,0,0,0,0,0
2026-05-22 08:00:00+00:00,0,0,0,0,0,0,0
2026-05-22 09:00:00+00:00,0,0,0,0,0,0,0
2026-05-22 10:00:00+00:00,0,0,0,0,0,0,0
2026-05-22 11:00:00+00:00,0,0,0,0,0,0,0
2026-05-22 12:00:00+00:00,0,0,0,0,0,0,0
2026-05-22 13:00:00+00:00,0,0,0,0,0,0,0
2026-05-22 14:00:00+00:00,0,0,0,0,0,0,0
2026-05-22 15:00:00+00:00,0,0,0,0,0,0,0
2026-05-22 16:00:00+00:00,0,0,0,0,0,0,0
2026-05-22 17:00:00+00:00,0,0,0,0,0,0,0
2026-05-22 18:00:00+00:00,0,0,0,0,0,0,0
2026-05-22 19:00:00+00:00,0,0,0,0,0,0,0
2026-05-22 20:00:00+00:00,0,0,0,0,0,0,0
2026-05-22 21:00:00+00:00,0,0,0,0,0,0,0
2026-05-22 22:00:00+00:00,0,0,0,0,0,0,0
2026-05-22 23:00:00+00:00,0,0,0,0,0,0,0
2026-05-23 00:00:00+00:00,0,0,0,0,0,0,0
2026-05-23 01:00:00+00:00,0,0,0,0,0,0,0
2026-05-23 02:00:00+00:00,0,0,0,0,0,0,0
2026-05-23 03:00:00+00:00,0,0,0,0,0,0,0
2026-05-23 04:00:00+00:00,0,0,0,0,0,0,0
2026-05-23 05:00:00+00:00,0,0,0,0,0,0,0
2026-05-23 06:00:00+00:00,0,0,0,0,0,0,0
2026-05-23 07:00:00+00:00,0,0,0,0,0,0,0
2026-05-23 08:00:00+00:00,0,0,0,0,0,0,0
2026-05-23 09:00:00+00:00,0,0,0,0,0,0,0
2026-05-23 10:00:00+00:00,0,0,0,0,0,0,0
2026-05-23 11:00:00+00:00,0,0,0,0,0,0,0
2026-05-23 12:00:00+00:00,0,0,0,0,0,0,0
2026-05-23 13:00:00+00:00,0,0,0,0,0,0,0
2026-05-23 14:00:00+00:00,0,0,0,0,0,0,0
2026-05-23 15:00:00+00:00,0,0,0,0,0,0,0
2026-05-23 16:00:00+00:00,0,0,0,0,0,0,0
2026-05-23 17:00:00+00:00,0,0,0,0,0,0,0
2026-05-23 18:00:00+00:00,0,0,0,0,0,0,0
2026-05-23 19:00:00+00:00,0,0,0,0,0,0,0
2026-05-23 20:00:00+00:00,0,0,0,0,0,0,0
2026-05-23 21:00:00+00:00,0,0,0,0,0,0,0
2026-05-23 22:00:00+00:00,0,0,0,0,0,0,0
2026-05-23 23:00:00+00:00,0,0,0,0,0,0,0
2026-05-24 00:00:00+00:00,0,0,0,0,0,0,0
2026-05-24 01:00:00+00:00,0,0,0,0,0,0,0
2026-05-24 02:00:00+00:00,0,0,0,0,0,0,0
2026-05-24 03:00:00+00:00,0,0,0,0,0,0,0
2026-05-24 04:00:00+00:00,0,0,0,0,0,0,0
2026-05-24 05:00:00+00:00,0,0,0,0,0,0,0
2026-05-24 06:00:00+00:00,3,3,2,3,1015,0,0
2026-05-24 07:00:00+00:00,0,0,0,0,0,0,0
2026-05-24 08:00:00+00:00,0,0,0,0,0,0,0
2026-05-24 09:00:00+00:00,0,0,0,0,0,0,0
2026-05-24 10:00:00+00:00,0,0,0,0,0,0,0
2026-05-24 11:00:00+00:00,4,3,4,4,1773,0,12
2026-05-24 12:00:00+00:00,1,1,1,1,706,0,0
2026-05-24 13:00:00+00:00,7,7,4,7,954,0,2
2026-05-24 14:00:00+00:00,14,9,8,11,3013,0,0
2026-05-24 15:00:00+00:00,3,1,2,3,52,0,0
2026-05-24 16:00:00+00:00,1,1,1,1,22,0,0
2026-05-24 17:00:00+00:00,0,0,0,0,0,0,0
2026-05-24 18:00:00+00:00,2,2,2,2,1435,0,0
2026-05-24 19:00:00+00:00,0,0,0,0,0,0,0
2026-05-24 20:00:00+00:00,0,0,0,0,0,0,0
2026-05-24 21:00:00+00:00,0,0,0,0,0,0,0
2026-05-24 22:00:00+00:00,0,0,0,0,0,0,0
2026-05-24 23:00:00+00:00,0,0,0,0,0,0,0
2026-05-25 00:00:00+00:00,0,0,0,0,0,0,0
2026-05-25 01:00:00+00:00,0,0,0,0,0,0,0
2026-05-25 02:00:00+00:00,0,0,0,0,0,0,0
2026-05-25 03:00:00+00:00,0,0,0,0,0,0,0
2026-05-25 04:00:00+00:00,0,0,0,0,0,0,0
2026-05-25 05:00:00+00:00,0,0,0,0,0,0,0
2026-05-25 06:00:00+00:00,0,0,0,0,0,0,0
2026-05-25 07:00:00+00:00,0,0,0,0,0,0,0
2026-05-25 08:00:00+00:00,0,0,0,0,0,0,0
2026-05-25 09:00:00+00:00,0,0,0,0,0,0,0
2026-05-25 10:00:00+00:00,0,0,0,0,0,0,0
2026-05-25 11:00:00+00:00,0,0,0,0,0,0,0
2026-05-25 12:00:00+00:00,0,0,0,0,0,0,0
2026-05-25 13:00:00+00:00,0,0,0,0,0,0,0
2026-05-25 14:00:00+00:00,0,0,0,0,0,0,0
2026-05-25 15:00:00+00:00,0,0,0,0,0,0,0
2026-05-25 16:00:00+00:00,0,0,0,0,0,0,0
2026-05-25 17:00:00+00:00,0,0,0,0,0,0,0
2026-05-25 18:00:00+00:00,0,0,0,0,0,0,0
2026-05-25 19:00:00+00:00,0,0,0,0,0,0,0
2026-05-25 20:00:00+00:00,0,0,0,0,0,0,0
2026-05-25 21:00:00+00:00,0,0,0,0,0,0,0
2026-05-25 22:00:00+00:00,0,0,0,0,0,0,0
2026-05-25 23:00:00+00:00,0,0,0,0,0,0,0
2026-05-26 00:00:00+00:00,0,0,0,0,0,0,0
2026-05-26 01:00:00+00:00,0,0,0,0,0,0,0
2026-05-26 02:00:00+00:00,0,0,0,0,0,0,0
2026-05-26 03:00:00+00:00,0,0,0,0,0,0,0
2026-05-26 04:00:00+00:00,0,0,0,0,0,0,0
2026-05-26 05:00:00+00:00,1,1,1,1,425,0,0
2026-05-26 06:00:00+00:00,0,0,0,0,0,0,0
2026-05-26 07:00:00+00:00,0,0,0,0,0,0,0
2026-05-26 08:00:00+00:00,0,0,0,0,0,0,0
2026-05-26 09:00:00+00:00,3,3,3,3,364,0,0
2026-05-26 10:00:00+00:00,23,16,18,14,16476,0,1
2026-05-26 11:00:00+00:00,52,25,46,38,21966,0,1
2026-05-26 12:00:00+00:00,33,14,29,25,6395,0,1
2026-05-26 13:00:00+00:00,81,35,74,53,18394,0,6
2026-05-26 14:00:00+00:00,78,39,62,42,26927,0,7
2026-05-26 15:00:00+00:00,58,28,51,41,21509,0,4
2026-05-26 16:00:00+00:00,105,61,72,57,47334,0,0
2026-05-26 17:00:00+00:00,1,1,1,1,1979,0,0
2026-05-26 18:00:00+00:00,0,0,0,0,0,0,0
2026-05-26 19:00:00+00:00,0,0,0,0,0,0,0
2026-05-26 20:00:00+00:00,0,0,0,0,0,0,0
2026-05-26 21:00:00+00:00,0,0,0,0,0,0,0
2026-05-26 22:00:00+00:00,0,0,0,0,0,0,0
2026-05-26 23:00:00+00:00,1,1,1,1,115,0,0
2026-05-27 00:00:00+00:00,2,2,2,2,764,0,0
2026-05-27 01:00:00+00:00,2,2,1,2,89,0,0
2026-05-27 02:00:00+00:00,5,5,5,5,5351,0,0
2026-05-27 03:00:00+00:00,1,1,1,1,328,0,0
2026-05-27 04:00:00+00:00,3,1,3,3,3363,0,0
2026-05-27 05:00:00+00:00,0,0,0,0,0,0,0
2026-05-27 06:00:00+00:00,4,2,3,4,15708,0,0
2026-05-27 07:00:00+00:00,8,6,6,7,10729,0,0
2026-05-27 08:00:00+00:00,8,7,3,8,23965,0,0
2026-05-27 09:00:00+00:00,1,1,1,1,6717,0,0
2026-05-27 10:00:00+00:00,0,0,0,0,0,0,0
2026-05-27 11:00:00+00:00,0,0,0,0,0,0,0
2026-05-27 12:00:00+00:00,12,10,11,12,1909,0,0
2026-05-27 13:00:00+00:00,2,2,2,2,210,0,0
2026-05-27 14:00:00+00:00,0,0,0,0,0,0,0
2026-05-27 15:00:00+00:00,0,0,0,0,0,0,0
2026-05-27 16:00:00+00:00,0,0,0,0,0,0,0
2026-05-27 17:00:00+00:00,0,0,0,0,0,0,0
2026-05-27 18:00:00+00:00,0,0,0,0,0,0,0
2026-05-27 19:00:00+00:00,0,0,0,0,0,0,0
2026-05-27 20:00:00+00:00,0,0,0,0,0,0,0
2026-05-27 21:00:00+00:00,0,0,0,0,0,0,0
2026-05-27 22:00:00+00:00,0,0,0,0,0,0,0
2026-05-27 23:00:00+00:00,0,0,0,0,0,0,0
2026-05-28 00:00:00+00:00,9,7,8,9,3369,0,0
2026-05-28 01:00:00+00:00,9,8,9,9,2123,0,0
2026-05-28 02:00:00+00:00,0,0,0,0,0,0,0
2026-05-28 03:00:00+00:00,0,0,0,0,0,0,0
2026-05-28 04:00:00+00:00,0,0,0,0,0,0,0
2026-05-28 05:00:00+00:00,0,0,0,0,0,0,0
2026-05-28 06:00:00+00:00,0,0,0,0,0,0,0
2026-05-28 07:00:00+00:00,4,3,3,4,880,0,0
2026-05-28 08:00:00+00:00,1,1,1,1,1318,0,0
2026-05-28 09:00:00+00:00,3,1,2,3,2728,0,0
2026-05-28 10:00:00+00:00,0,0,0,0,0,0,0
2026-05-28 11:00:00+00:00,1,1,1,1,1179,0,0
2026-05-28 12:00:00+00:00,6,6,6,6,8833,0,0
2026-05-28 13:00:00+00:00,32,24,25,25,36000,0,0
2026-05-28 14:00:00+00:00,43,25,38,32,58047,0,0
2026-05-28 15:00:00+00:00,33,20,29,27,45389,0,0
2026-05-28 16:00:00+00:00,13,11,13,10,11105,0,0
2026-05-28 17:00:00+00:00,1,1,1,1,739,0,0
2026-05-28 18:00:00+00:00,1,1,1,1,176,0,0
2026-05-28 19:00:00+00:00,15,5,13,14,10418,0,0
2026-05-28 20:00:00+00:00,5,3,5,5,1719,0,0
2026-05-28 21:00:00+00:00,13,7,13,12,20684,0,0
2026-05-28 22:00:00+00:00,12,6,12,11,16389,0,0
2026-05-28 23:00:00+00:00,9,7,9,9,12389,0,0
2026-05-29 00:00:00+00:00,2,1,2,2,1503,0,0
2026-05-29 01:00:00+00:00,0,0,0,0,0,0,0
2026-05-29 02:00:00+00:00,0,0,0,0,0,0,0
2026-05-29 03:00:00+00:00,0,0,0,0,0,0,0
2026-05-29 04:00:00+00:00,0,0,0,0,0,0,0
2026-05-29 05:00:00+00:00,0,0,0,0,0,0,0
2026-05-29 06:00:00+00:00,0,0,0,0,0,0,0
2026-05-29 07:00:00+00:00,0,0,0,0,0,0,0
2026-05-29 08:00:00+00:00,0,0,0,0,0,0,0
2026-05-29 09:00:00+00:00,0,0,0,0,0,0,0
2026-05-29 10:00:00+00:00,0,0,0,0,0,0,0
2026-05-29 11:00:00+00:00,0,0,0,0,0,0,0
2026-05-29 12:00:00+00:00,0,0,0,0,0,0,0
2026-05-29 13:00:00+00:00,0,0,0,0,0,0,0
2026-05-29 14:00:00+00:00,0,0,0,0,0,0,0
2026-05-29 15:00:00+00:00,0,0,0,0,0,0,0
2026-05-29 16:00:00+00:00,0,0,0,0,0,0,0
2026-05-29 17:00:00+00:00,0,0,0,0,0,0,0
2026-05-29 18:00:00+00:00,0,0,0,0,0,0,0
2026-05-29 19:00:00+00:00,3,3,3,3,827,0,0
2026-05-29 20:00:00+00:00,0,0,0,0,0,0,0
2026-05-29 21:00:00+00:00,4,3,1,4,763,0,0
2026-05-29 22:00:00+00:00,40,26,24,33,36004,0,0
2026-05-29 23:00:00+00:00,28,21,23,22,16619,0,0
2026-05-30 00:00:00+00:00,0,0,0,0,0,0,0
2026-05-30 01:00:00+00:00,0,0,0,0,0,0,0
2026-05-30 02:00:00+00:00,0,0,0,0,0,0,0
2026-05-30 03:00:00+00:00,0,0,0,0,0,0,0
2026-05-30 04:00:00+00:00,0,0,0,0,0,0,0
2026-05-30 05:00:00+00:00,0,0,0,0,0,0,0
2026-05-30 06:00:00+00:00,0,0,0,0,0,0,0
2026-05-30 07:00:00+00:00,0,0,0,0,0,0,0
2026-05-30 08:00:00+00:00,0,0,0,0,0,0,0
2026-05-30 09:00:00+00:00,0,0,0,0,0,0,0
2026-05-30 10:00:00+00:00,0,0,0,0,0,0,0
2026-05-30 11:00:00+00:00,0,0,0,0,0,0,0
2026-05-30 12:00:00+00:00,0,0,0,0,0,0,0
2026-05-30 13:00:00+00:00,0,0,0,0,0,0,0
2026-05-30 14:00:00+00:00,0,0,0,0,0,0,0
2026-05-30 15:00:00+00:00,0,0,0,0,0,0,0
2026-05-30 16:00:00+00:00,0,0,0,0,0,0,0
2026-05-30 17:00:00+00:00,6,5,3,6,1221,0,1
2026-05-30 18:00:00+00:00,0,0,0,0,0,0,0
2026-05-30 19:00:00+00:00,3,3,3,3,2259,0,0
2026-05-30 20:00:00+00:00,8,7,7,8,3409,0,0
2026-05-30 21:00:00+00:00,8,8,7,6,5657,0,0
2026-05-30 22:00:00+00:00,11,6,10,10,4647,0,0
2026-05-30 23:00:00+00:00,8,5,6,8,3448,0,0
2026-05-31 00:00:00+00:00,9,4,7,9,2710,0,1
2026-05-31 01:00:00+00:00,0,0,0,0,0,0,0
2026-05-31 02:00:00+00:00,0,0,0,0,0,0,0
2026-05-31 03:00:00+00:00,0,0,0,0,0,0,0
2026-05-31 04:00:00+00:00,0,0,0,0,0,0,0
2026-05-31 05:00:00+00:00,0,0,0,0,0,0,0
2026-05-31 06:00:00+00:00,0,0,0,0,0,0,0
2026-05-31 07:00:00+00:00,0,0,0,0,0,0,0
2026-05-31 08:00:00+00:00,0,0,0,0,0,0,0
2026-05-31 09:00:00+00:00,0,0,0,0,0,0,0
2026-05-31 10:00:00+00:00,0,0,0,0,0,0,0
2026-05-31 11:00:00+00:00,0,0,0,0,0,0,0
2026-05-31 12:00:00+00:00,0,0,0,0,0,0,0
2026-05-31 13:00:00+00:00,0,0,0,0,0,0,0
2026-05-31 14:00:00+00:00,0,0,0,0,0,0,0
2026-05-31 15:00:00+00:00,0,0,0,0,0,0,0
2026-05-31 16:00:00+00:00,0,0,0,0,0,0,0
2026-05-31 17:00:00+00:00,0,0,0,0,0,0,0
2026-05-31 18:00:00+00:00,0,0,0,0,0,0,0
2026-05-31 19:00:00+00:00,0,0,0,0,0,0,0
2026-05-31 20:00:00+00:00,0,0,0,0,0,0,0
2026-05-31 21:00:00+00:00,0,0,0,0,0,0,0
2026-05-31 22:00:00+00:00,2,1,2,2,2534,0,0
2026-05-31 23:00:00+00:00,5,1,2,4,1571,0,0
2026-06-01 00:00:00+00:00,4,4,4,4,1131,0,0
2026-06-01 01:00:00+00:00,0,0,0,0,0,0,0
2026-06-01 02:00:00+00:00,0,0,0,0,0,0,0
2026-06-01 03:00:00+00:00,7,6,6,6,2053,0,0
2026-06-01 04:00:00+00:00,0,0,0,0,0,0,0
2026-06-01 05:00:00+00:00,0,0,0,0,0,0,0
2026-06-01 06:00:00+00:00,0,0,0,0,0,0,0
2026-06-01 07:00:00+00:00,0,0,0,0,0,0,0
2026-06-01 08:00:00+00:00,0,0,0,0,0,0,0
2026-06-01 09:00:00+00:00,0,0,0,0,0,0,0
2026-06-01 10:00:00+00:00,0,0,0,0,0,0,0
2026-06-01 11:00:00+00:00,0,0,0,0,0,0,0
2026-06-01 12:00:00+00:00,9,6,7,7,4945,0,0
2026-06-01 13:00:00+00:00,15,8,13,13,18250,0,0
2026-06-01 14:00:00+00:00,75,45,64,45,79981,0,0
2026-06-01 15:00:00+00:00,12,9,11,12,11259,0,0
2026-06-01 16:00:00+00:00,4,4,4,4,1125,0,0
2026-06-01 17:00:00+00:00,0,0,0,0,0,0,0
2026-06-01 18:00:00+00:00,0,0,0,0,0,0,0
2026-06-01 19:00:00+00:00,0,0,0,0,0,0,0
2026-06-01 20:00:00+00:00,0,0,0,0,0,0,0
2026-06-01 21:00:00+00:00,1,1,1,1,719,0,0
2026-06-01 22:00:00+00:00,3,1,3,3,3940,0,0
2026-06-01 23:00:00+00:00,10,5,7,8,3083,0,0
2026-06-02 00:00:00+00:00,0,0,0,0,0,0,0
2026-06-02 01:00:00+00:00,0,0,0,0,0,0,0
2026-06-02 02:00:00+00:00,0,0,0,0,0,0,0
2026-06-02 03:00:00+00:00,0,0,0,0,0,0,0
2026-06-02 04:00:00+00:00,0,0,0,0,0,0,0
2026-06-02 05:00:00+00:00,0,0,0,0,0,0,0
2026-06-02 06:00:00+00:00,0,0,0,0,0,0,0
2026-06-02 07:00:00+00:00,0,0,0,0,0,0,0
2026-06-02 08:00:00+00:00,1,1,1,1,91,0,0
2026-06-02 09:00:00+00:00,1,1,1,1,779,0,0
2026-06-02 10:00:00+00:00,0,0,0,0,0,0,0
2026-06-02 11:00:00+00:00,0,0,0,0,0,0,0
2026-06-02 12:00:00+00:00,0,0,0,0,0,0,0
2026-06-02 13:00:00+00:00,0,0,0,0,0,0,0
2026-06-02 14:00:00+00:00,0,0,0,0,0,0,0
2026-06-02 15:00:00+00:00,0,0,0,0,0,0,0
2026-06-02 16:00:00+00:00,0,0,0,0,0,0,0
2026-06-02 17:00:00+00:00,0,0,0,0,0,0,0
2026-06-02 18:00:00+00:00,0,0,0,0,0,0,0
2026-06-02 19:00:00+00:00,0,0,0,0,0,0,0
2026-06-02 20:00:00+00:00,0,0,0,0,0,0,0
2026-06-02 21:00:00+00:00,0,0,0,0,0,0,0
2026-06-02 22:00:00+00:00,0,0,0,0,0,0,0
2026-06-02 23:00:00+00:00,2,1,2,1,4377,0,0
2026-06-03 00:00:00+00:00,0,0,0,0,0,0,0
2026-06-03 01:00:00+00:00,0,0,0,0,0,0,0
2026-06-03 02:00:00+00:00,0,0,0,0,0,0,0
2026-06-03 03:00:00+00:00,0,0,0,0,0,0,0
2026-06-03 04:00:00+00:00,0,0,0,0,0,0,0
2026-06-03 05:00:00+00:00,0,0,0,0,0,0,0
2026-06-03 06:00:00+00:00,0,0,0,0,0,0,0
2026-06-03 07:00:00+00:00,0,0,0,0,0,0,0
2026-06-03 08:00:00+00:00,0,0,0,0,0,0,0
2026-06-03 09:00:00+00:00,0,0,0,0,0,0,0
2026-06-03 10:00:00+00:00,0,0,0,0,0,0,0
2026-06-03 11:00:00+00:00,0,0,0,0,0,0,0
2026-06-03 12:00:00+00:00,0,0,0,0,0,0,0
2026-06-03 13:00:00+00:00,0,0,0,0,0,0,0
2026-06-03 14:00:00+00:00,0,0,0,0,0,0,0
2026-06-03 15:00:00+00:00,0,0,0,0,0,0,0
2026-06-03 16:00:00+00:00,0,0,0,0,0,0,0
2026-06-03 17:00:00+00:00,0,0,0,0,0,0,0
2026-06-03 18:00:00+00:00,0,0,0,0,0,0,0
2026-06-03 19:00:00+00:00,0,0,0,0,0,0,0
2026-06-03 20:00:00+00:00,0,0,0,0,0,0,0
2026-06-03 21:00:00+00:00,0,0,0,0,0,0,0
2026-06-03 22:00:00+00:00,0,0,0,0,0,0,0
2026-06-03 23:00:00+00:00,0,0,0,0,0,0,0
2026-06-04 00:00:00+00:00,0,0,0,0,0,0,0
2026-06-04 01:00:00+00:00,0,0,0,0,0,0,0
2026-06-04 02:00:00+00:00,0,0,0,0,0,0,0
2026-06-04 03:00:00+00:00,0,0,0,0,0,0,0
2026-06-04 04:00:00+00:00,0,0,0,0,0,0,0
2026-06-04 05:00:00+00:00,0,0,0,0,0,0,0
2026-06-04 06:00:00+00:00,0,0,0,0,0,0,0
2026-06-04 07:00:00+00:00,0,0,0,0,0,0,0
2026-06-04 08:00:00+00:00,0,0,0,0,0,0,0
2026-06-04 09:00:00+00:00,0,0,0,0,0,0,0
2026-06-04 10:00:00+00:00,1,1,1,1,1655,2,0
2026-06-04 11:00:00+00:00,0,0,0,0,0,0,0
2026-06-04 12:00:00+00:00,0,0,0,0,0,0,0
2026-06-04 13:00:00+00:00,0,0,0,0,0,0,0
2026-06-04 14:00:00+00:00,0,0,0,0,0,0,0
2026-06-04 15:00:00+00:00,0,0,0,0,0,0,0
2026-06-04 16:00:00+00:00,1,1,1,1,1915,0,0
2026-06-04 17:00:00+00:00,2,2,2,2,962,0,0
2026-06-04 18:00:00+00:00,1,1,1,1,729,0,0
2026-06-04 19:00:00+00:00,0,0,0,0,0,0,0
2026-06-04 20:00:00+00:00,0,0,0,0,0,0,0
